Evaluating probabilistic queries over imprecise data,Reynold Cheng; Dmitri V Kalashnikov; Sunil Prabhakar,Abstract Many applications employ sensors for monitoring entities such as temperature andwind speed. A centralized database tracks these entities to enable query processing. Due tocontinuous changes in these values and limited resources (eg; network bandwidth andbattery power); it is often infeasible to store the exact values at all times. A similar situationexists for moving object environments that track the constantly changing locations of objects.In this environment; it is possible for database queries to produce incorrect or invalid resultsbased upon old data. However; if the degree of error (or uncertainty) between the actualvalue and the database value is controlled; one can place more confidence in the answersto queries. More generally; query answers can be augmented with probabilistic estimates ofthe validity of the answers. In this paper we study probabilistic query evaluation based …,Proceedings of the 2003 ACM SIGMOD international conference on Management of data,2003,737,10
Pyribambenz-propyl Residue Dynamics in Rape and Soil,Shao-jun ZHANG; Geng-liang YANG; Yong-da CHEN; Zhen-shan ZHENG; Li WANG; Xun QIAN,A method was developed to probe the residue dynamics of pyribambenz-propyl and its finalresidue state in rape and soil in Hebei and Hubei provinces of China. The samples of rapeplant and soil were extracted with acetone; while the rapeseed was extracted withacetonitrile. The extracts were separated with methylene dichloride by liquid-liquidextraction and cleaned up with silica gel cartridges. A HPLC-UV detection was used todetermine the residue of pyribambenz-propyl. The separation was carried out on a HypersilXDB-C18 column with a mobile phase of methanol/water (90∶ 10) at a flow rate of 0.8 mL·min-1. The detection wavelength was 305 nm. The limit of determination was 0.006 mg· kg-1. When the added concentration of pyribambenz-propyl ranged from 0.01 mg· kg-1 to 1.0mg· kg-1; the recoveries changed from 81.0% to 95.7%; and the coefficients of variation …,Journal of Agro-Environment Science,2009,*,19
Study on the Residue dynamics of mesosulfuron-methyl in wheat and soil,Zhang Shaojun; Yang Gengliang; Zheng Zhenshan,Abstract Field trials were conducted to study the dynamics and final state of residues ofmesosulfuron-methyl which was one of the active ingredients in herbicide Atlantis in wheatand soil in Hebei and Hubei of China. Liquid chromatography with UV detection was used todetermine mesosulfuron-methyl residue. Limit of determination were 0.01 mg/kg in wheatgrain and plant; and 0.004 mg/kg in soil. The recoveries were 83%-101% and coefficient ofvariations were 4.6%-17% between the concentration of 0. 004-0.5 mg/kg. The resultsindicated that the half lives of mesosulfuron-methyl in wheat plant were 6.42 and 8.32 d inHebei and Hubei; and the half lives in soil were 10.7 and 9.47 d. According to the research;when Atlantis 3.6% wettable dispersible granule being used one time to control the weeds inwinter wheat fields with the doseages of active ingredient of 8.1-13.5 g/hm.; the final …,Journal of Agricultural University of Hebei,2009,*,12
The Editors and the Publishers of Computers in Industry gratefully acknowledge the essential contribution of the following experts for their efforts in ensuring the cont...,J Abonyi; A Acosta; ATM Aerts; H Akkermans; A Al-Ashaab; A Alblas; A Alessandri; B Amavasai; NA Aspragathos; P Avgeriou; P Baard; H Balsters; P Baranyi; DN Batanov; M Bennour; A Bernard; P Bernus; L Berrah; A Beulens; U Bititci; ELJ Bohez; A Boonstra; W Bosemann; V Botta-Genoulaz; J Braaksma; CH Bradley; P Breedveld; RW Brennan; A Brombacher; W Bronsvoort; J Browne; M Caliskan; LM Camarinha-Matos; M Cantamessa; J Cardoso; KR Caskey; G Catania; C Chambers; VH Chan; DR Chand; CA Chang; J Chen; MC Chen; SH Choi; CH Chu; CK Chua; M Clements; EO de Brock; S Demeyer; T Dereli; T Divoux; KA D'Souza; TCT Du; D Dubois; J Duflou; J Eder; IC Ehie; E Eloranta; P Eringfeld; S Finger; SDP Flapper; K Framling; JC Fransoo; MW Fu; JYH Fuh; J Gao; RJ Goncalves; J Goossenaerts; H Goranson; R Gottipolu; B Grabot; A Gunasekaran; X Guo; B Gurumoorthy; G Habchi; Q Hao; JA Harding; F He; HMH Hegge; RW Helms; M Henderson; M Hoogenraad; SW Hsiao; G Huang; PCL Hui; GB Huitema; H Hvolby; A Ittoo; B Iung; MH Jansen-Vullers; P Ji; RJ Jiao; C Jonker,*,Computers in Industry,2009,*
Publisher's Acknowledgement,Norman Abeles; Jonathan S Abramowitz; Francis R Abueg; Michael E Addis; John Allen; Kelly C Allison; Rory Allott; Robert Ammerman; Drew Anderson; Edward Clifton Anderson; Joel Andrade; Frank Andrasik; Jason Armfield; Gordon Asmundson; Marc Atkins; David Axelson; R Michael Bagby; Michael Bahrke; Jacques Barber; Anna M Bardone-Cone; Christine Barrowclough; Steven J Beck; E Edward Beckham; Charles C Benight; Richard Bentall; Howard Berenbaum; Marjolein Berger; Mitchell E Berman; Marlene Best; JI Bisson; Throstur Bjorgvinsson; Maureen M Black; Jack J Blanchard; Edward Blanchard; Sidney J Blatt; Paul Bliese; Linda Booij; Clara M Bradizza; Michelle Braun; David Brent; Beth S Brodsky; Richard James Brown; Timothy J Bruce; Mary F Brunette; Ulrike Buhlman; Cynthia Bulik; Karen S Calhoun; Kate B Carey; P Carlbring; Gabrielle Carlson; Sam Cartwright-Hatton; Cori Cather; Eunice Chen; Margaret Chesney; Matthew Chinman; Michael Christopher; Jeffery Ciesla; Alex S Cohen; Scott Compton; John D Cone; Michael J Constantino; Joan M Cook; Fred L Coolidge; Catherine Crane; Bernard J Crespi; MR Dadds; Jeffrey Danforth; Michael Daniel; Frank M Dattilio; Shawn E Davis; Robert J DeRubeis; Elizabeth Dexter-Mazza; Faith B Dickerson; Dwight Dickinson; Alexandra E Dingemans; RD Dobkin; Cynthia Dorsey; David JA Dozois; V Mark Durand; Robert Dworkin; Christopher Eckhardt; Barry Edelstein; Anke Ehlers; IM Engelhard; Steve Evans; Craig Ewart; Jean Fama; Leilani Feliciano,*,Clinical Psychology Review,2009,*
2008 Index IEEE Transactions on Fuzzy Systems Vol. 16,E Aguirre; BS Ahn; S Aja-Fernandez; C Alberola-Lopez; A Amato; DT Anderson; P Angelov; SMA Arafat; JF Aubry; B Azvine; A Bargiela; A Benzaouia; Z Bien; ZZ Bien; J Bolton; G Bosque; DJ Brown; O Burmeister; BS Butkiewicz; KY Cai; J Cao; A Celikyilmaz; K Chamberlin; KCC Chan; KY Chan; JY Chang; LJ Chang; Y Chang; SP Chatzis; B Chen; CH Chen; D Chen; S Chen; SM Chen; Y Chen; YP Chen; JH Chiang; CJ Chien; HH Choi,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder the primary entry in the Author Index.,IEEE Transactions on Fuzzy Systems,2008,*,12
2008 Index IEEE Transactions on Neural Networks Vol. 19,IZ Abidin; A Abramo; M Abu-Khalaf; A Acosta-Jimenez; T Adali; I Aizenberg; FB Akoa; AY Alanis; C Alippi; E Alpaydin; C Alzate; S Amari; MF Amasyali; C Angulo; J Arenas-Garcia; A Artusi; JT Astola; HT Attias; S Aunet; D Bacciu; B Baesens; MP Barbarosou; E Barth; Y Becerikli; L Behera; Y Bengio; Y Berg; G Biagetti; L Bo; M Bogdan; A Brandstetter; A Browne; D Brugger; I Buciu; L Cai; K Cameron; WM Caminhas; C Cao; J Cao; YY Cao; GA Cecchi; C Cervellera; H Cevikalp; T Chai; D Chakraborty; KL Chan; CC Chen; G Chen; M Chen; RC Chen; S Chen; T Chen; WH Chen; Z Chen,This index covers all technical items-papers; correspondence; reviews; etc.-that appeared inthis periodical during the year; and items from previous years that were commented upon orcorrected in this year. Departments and other items may also be covered if they have beenjudged to have archival value. The Author Index contains the primary entry for each item;listed under the first author's name. The primary entry includes the coauthors' names; the titleof the paper or other item; and its location; specified by the publication abbreviation; year;month; and inclusive pagination. The Subject Index contains entries describing the itemunder all appropriate subject headings; plus the first author's name; the publicationabbreviation; month; and year; and inclusive pages. Note that the item title is found onlyunder the primary entry in the Author Index.,IEEE Transactions on Neural Networks,2008,*,6
2008 Index IEEE Transactions on Computers Vol. 57,Subrata Acharya; Amit Agarwal; Aneesh Aggarwal; Majid Ahmadi; Nisar Ahmed; David H Akehurst; Mhd Al-Sabbagh; Francisco J Alfaro; Pedro Almeida; Habib M Ammari; Alexandre Amory; Bijan Ansari; Elisardo Antelo; Takafumi Aoki; Georgios Apostolopoulos; Angela Arapoyanni; Ortal Arazi; Giuseppe Ascia; Sung Hoon Baek; Kedarnath J Balakrishnan; Patricia Balbastre; Deniz Balkan; Sandro Bartolini; Twan Basten; Lejla Batina; Samrat S Batth; Kelli Baumgartner; Ramon Beivide; Marta Beltran; Nico F Benschop; Alfredo Benso; Albert Benveniste; Michael Berg; Keren Bergman; Frank L Berry; Guido Marco Bertoni; Jean-Luc Beuchat; Vijay K Bhargava; Swarup Bhunia; Laxmi Narayan Bhuyan; Shaoqiang Bi; Simon Bliudze; Sylvie Boldo; Alberto Bosio; Jose L Bosque; Irina Branovic; Nicolas Brisebarre; Javier D Bruguera; Alan Burns; Costas Busch; Marco Caccamo; Luca P Carloni; Giuliano Casale; Paul Caspi; Maico Cassel; Michele Casula; Valerio Catalano; Vincenzo Catania; Francky Catthoor; Wai Fong Andy Chan; Mau-Chung Frank Chang; Yeim-Kuan Chang; Chih-Hao Chao; Mainak Chatterjee; Sumanta Chaudhuri; Hao Che; Deji Chen; Weidong Chen; Yu-Shu Chen,*,IEEE Transactions on Computers,2008,*
Security Enhancement of Ku-Wang Authenticated Key Agreement Protocol,Chin-Chen Chang; Jung-San Lee,Authenticated key agreement protocol is an essential cryptographic tool for permitting twoparticipants; Alice and Bob; who never met before to authenticate each other and negotiatea common session key in an insecure network. In 1999; Seo and Sweeney first proposed anauthenticated key agreement protocol using a pre-shared password. Later; Tseng pointedout that Seo and Sweeney's protocol suffered from the replay attack. Tseng then presentedan improvement to repair the weakness. Unfortunately; Ku and Wang soon showed thatTseng's protocol is insecure against the modification attack and the replay attack. Then; Kuand Wang proposed an improved version to overcome the weakness from which Tseng'sprotocol suffered. However; we find that Ku and Wang's protocol is vulnerable to the off-linepassword guessing attack. In this article; we will show the security flaw of Ku and Wang's …,Intelligent Systems Design and Applications; 2008. ISDA'08. Eighth International Conference on,2008,*,12
13c-(2-Chloroethoxy)-1; 13c-dihydro-2; 3-epoxydibenzo [a; kl] xanthan-1-one,J-X Chen; Y-Q Wang; S-G Wu; Z-H Jiang; Z-P Chen,The title compound; C22H15ClO4; containing three chiral C atoms; is an intermediate in thedesign of chiral alcohols. In the crystal structure; a chain structure is generated through C—H⋯ O contacts and an intramolecular C—H⋯ O interaction also occurs. The dihedral anglebetween the benzene ring and the naphthalene system is 16.5°.,Acta Crystallographica Section E: Structure Reports Online,2008,*,3
Research on the measuring method for invasive blood pressure and its effectiveness evaluation method,JL Ye; Y Deng; YW Chen,Abstract This article introduces a measuring method for invasive blood pressure based onSecWave technology and a testing method of effectiveness based on IBP database andsimulator. Besides; quantified indexes are set out for the accuracy evaluation; such as staticpressure accuracy; accuracy of dynamic pressure pulse wave recognition; pulse rate andthe response time; so as to provide an important reference method of effectively objectiveevaluation for invasive blood pressure measurements.,Zhongguo yi liao qi xie za zhi= Chinese journal of medical instrumentation,2008,*,21
Soft-Tissue R Values in Dual-Energy X-Ray Absorptiometry: Validation by Human Elemental Composition,Zimian Wang; Xavier Pi-Sunyer; Steven Heymsfield; Shankuan Zhu; Zhao Chen; Richard N Pierson Jr,*,OBESITY,2008,*
Sustainable Biomass Production in China,Klaus J Hennenberg; Uwe R Fritsche; Li Zifu; Zhihao Qin; Jiang Tong; Heinz-Peter Mang; Andrew Scanlon; H Fehrenbach; Mario Lucas; William Tze Ming Kao; Elisabeth M Huba; Wilko Schweers; Maofang Gao; Marco Gemmer; Haoran Chen,*,*,2008,*
Study on the susceptibility of the cervical carcinoma cells to CTL lysis under the stimulation of rSIFN-co and its mechanism,Y Chen; YD He; XL Pan; X Liu; ZZ Lai,OBJECTIVE: To investigate the susceptibility of cervical carcinoma cells (HPV16+) to CTLlysis affected by rSIFN-co; consensus Interferon (Infergen); IFNalpha-2b and DDP.METHODS: After CaSki cervical cancer cells were induced by rSIFN-co; Infergen; IFNalpha-2b and DDP at the concentration of 0.156 microg/mL; 0.625 microg/mL; 2.500 microg/mL for72 hours; CaSki cells which had been induced were effected by CTL; the cytotoxicity wasdetermined and calculated by MTT assay. The expression intensity of adhesion moleculeson Caski cell such as CD54 and CD40 was also determined by flow cytometry. RESULTS:The susceptibility of CaSki cell to CTL lysis under the stimulation of rSIFN-co was better thanInfergen; IFNalpha-2b and DDP induced. The expression of CD54 and CD40 on cervicalcancer cell was also increased. And this effect had positive correlation to the drug …,Sichuan da xue xue bao. Yi xue ban= Journal of Sichuan University. Medical science edition,2008,*,10
Comparative Analysis of Treatment Result in Advanced Hypopharyngeal Cancer: Chemoradiotherapy Alone or Surgery Followed by Chemoradiotherapy,Min-Fu Wu; Yi-Shing Leu; Jehn-Chuan Lee; Hung-Tao Hsiao; Yuan-Ching Chang; Cheng-Chien Yang; Yu-Jen Chen; Yi-Fang Chang,Background: Concomitant chemotherapy and radiotherapy (CCRT) is an alternative; organpreserving way to perform surgery in patients with advanced hypopharyngeal carcinoma.The purpose of this retrospective study was to compare the results of advancedhypopharyngeal carcinoma according to different treatment modalities. Materials andMethods: Twenty-eight patients with advanced stage as stage III; IVA; IVB of hypopharyngealcarcinoma who were treated by the head and neck team of the cancer center at MackayMemorial Hospital between January 2002 and June 2005 were retrospectively analyzed.Sixteen patients were treated with concomitant chemotherapy and radiotherapy alone(CCRT group); and 12 patients were treated with surgery and postoperative concomitantchemotherapy and radiotherapy (OP+ CCRT group). Median follow-up period was 21 …,中華民國癌症醫學會雜誌,2008,*,12
Rigid liposomes containing pH-triggered heterogeneities for intracellular release of short range emitters (poster presentation,MY Chang; S Karve; A Alaouie; S Sofou,*,CANCER BIOTHERAPY AND RADIOPHARMACEUTICALS,2008,*
An advances in relativistic BWOs at repetitive rate,Changhua Chen; Liu Guozhi; Huang Wenhua; Hao Shao; Sun Jun; Renzhen Xiao; Zhang Xiaowei; Zhang Yuchuan,Advances of repetitively operated relativistic backward wave oscillator (BWOs) is presented.Improvement of operating stability of BWO was obtained based on our earlier BWOoperating at 100 Hz repetitive rates through changing the cathode and beam collector. An oil-immersed graphite cathode and water-cooled beam collector were introduced to increaseoutput stability. Experimental results indicate that BWO's efficiency is up to the highest 33%at optimum diode voltage; which is consistent with numerical simulations. The BWO couldstably operate at rates of 100 Hz with microwave output power of over 1 GW; and thecontinuous time was up to 5 seconds.,High Power Particle Beams (BEAMS); 2008 17th International Conference on,2008,*,12
Influence of distance between bragg reflector and slow wave structure on output power of relativistic barkward wave oscillator,Guozhi Liu; Changhua Chen; Jun Sun; Xiaowei Zhang; Renzhen Xiao; Hao Shao; Zhimin Song; Juping Fan; Hongjun Wang; Yongmei Hu,This paper theoretically analyzes the influence of distance between Bragg reflector and slowwave structure on output power of relativistic backward wave oscillator (BWO). According tothe phase relation between the RF current in electron beam and axial electric field instructure; the optimal distances are suggested. More analyses on this characteristic of BWOwith Bragg reflector has been conducted with numerical simulation; which indicates thatmicrowave output power of BWO is high near the optimal distances predicted by theoreticalanalysis. Finally; in experiments of the BWO with Bragg reflector driven by SINUS-881accelerator; when magnetic field was 2.7 T; diode voltage 650 kV; and beam current 9.1 kA;a microwave output of 2 GW; 9.35 GHz was generated; and conversion efficiency was up to33.8%. Experimental results showed that there were several output power peaks varied …,Plasma Science; 2008. ICOPS 2008. IEEE 35th International Conference on,2008,*,6
Managing Spatial Uncertainty in a Database System,Reynold Cheng,*,*,2008,*
Functional outcome following free ileocolic flap in total pharyngolaryngectomy.,Cheng-Chien Yang; Chih-Ming Huang; Yuan-Ching Chang,English | 正體中文 | 简体中文 | 全文筆數/總筆數: 1516/1709 造訪人次: 613384線上人數: 4. RC Version 4.0 © Powered By DSPACE; MIT. Enhanced byNTU Library IR team. 搜尋範圍 全部MMCIR 進階搜尋 …,*,2008,*,21
Corrections to “Theoretical Study of a Plasma-Filled Relativistic Cerenkov Generator With Coaxial Slow Wave Structure”[Oct 07 1456-1466],Renzhen Xiao; Zhimin Song; Changhua Chen; Guozhi Liu,Abstract: In the above titled paper (ibid.; vol. 35; no. 5; pp. 1456-1466); there were some errorsconcerning the theory of a plasma-filled relativistic Cerenkov generator with coaxial slow wavestructure. The corrections are presented here … A not-for-profit organization; IEEE is the world'slargest technical professional organization dedicated to advancing technology for the benefitof humanity. © Copyright 2017 IEEE - All rights reserved. Use of this web site signifies your agreementto the terms and conditions.,IEEE Transactions on Plasma Science,2008,*,12
3D FIESTA MR cisternography for improved target definition in radiation treatment planning of pediatric posterior fossa ependymoma,Yen-Lin Chen; Judy Adams; Torunn Yock; Liliana Goumnerova; Mark Kieran; Grant Ellen,*,NEURO-ONCOLOGY,2008,*
Fiesta MR imaging for detection of early recurrence and incomplete resection in children with infratentorial ependymoma,Betty Herrington; Michelle Silvera; Yen-Lin Chen; Liliana Goumnerova; Michael Scott; Mark Kieran; Nicole Ullrich,*,NEURO-ONCOLOGY,2008,*
Skin ageing in Chinese women correlated to photoexposure,M Bigliardi-Qi; E Noblesse; A Bernois; Z Chen; F Gao; P Bigliardi; F Bonte,*,JOURNAL OF INVESTIGATIVE DERMATOLOGY,2008,*
GridLab-D,JD McCall; LM Connell; ND Tenney; BJ Carpenter; ZT Taylor; K Gowri; LL Kiesling; RG Pratt; TA Carlon; DP Chassin; S Katipamula; N Lu; KP Schneider; CE Gerkensmeyer; S Lu; B Yang; ML Hauer; SL Walton; Y Chen,*,*,2008,*
Using Dominance Searching to Speed up Temporal Join Operation,Chih-Ying Chen; Jui-Feng Hu; Chin-Chen Chang,Abstract. This paper is concerned with the problem of efficient processing of temporal joinoperation on temporal relation. By mapping time intervals to points in the plane; we firstshow that the problem of determining the set of all matching tuples of a temporal join isequivalent to the dominance searching problem in the plane. Then; by using an efficientdata structure for solving the equivalent dominance searching problem as an index for theinner relation; we propose a nested-loops temporal join algorithm. For the case where theindex for the inner relations too large to fit in the primary memory; we propose anotherpartition-based temporal join algorithm which does not need any index for the operandrelations. Finally; in order to provide more efficient processing of temporal join; we propose acluster scheme and an index scheme to support efficient storage of tuples and direct …,INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING INFORMATION AND CONTROL,2008,*,19
An adaptive EMD embedding method by condensing secret messages based on consecutive ones transformation and token substitution,Chin-Feng Lee; Yi-Ren Wang; Chin-Chen Chang,Abstract A new exploiting modification direction embedding method (also called the EMDembedding for short) was proposed by Zhang et al. to show that their proposed method hashigh embedding capacity and high stego-image quality as well because at most one coverpixel need increase/decrease by one among n cover pixels. Adopting the advantages of theEMD embedding method; we develop a condensed technique based on consecutive onestransformation and token representation to squeeze out of more embedding spaces forsecret data to be embedded in a cover image. This contributes data embedding capacity.,Proceedings of the 2nd international conference on Ubiquitous information management and communication,2008,*,12
A Parallel Conversion Algorithm Based upon Aryabhata Remainder Theorem for Residue Number System,Chin-Chen Chang; Jen-Ho Yang,Abstract. To solve the conversion problem in Residue Number System (RNS) with a generalmoduli set; a common solution is to use Chinese Remainder Theorem (CRT). In CRT; it hasto compute a modular arithmetic with a large number to adjust the final result; which is a time-consuming operation. On the contrary; Aryabhata Remainder Theorem (ART) distributes thistime-consuming operation into several modular arithmetic with smaller numbers in eachiteration. Thus; ART is more suitable than CRT for the parallel processing. In this paper; wepropose a parallel conversion algorithm based upon ART for RNS. Unlike the timecomplexities of the previous researches are O (n); ours is just O (log2n); where n is thenumber of the moduli in RNS. Therefore; our algorithm is more efficient than the previousones.,International Journal of Innovative Computing,2008,*,16
Adaptive H (infinity) Tracking Control Design in Robotic Systems with Parameter Perturbation and External Disturbance,Huang Chun-Qing; JS Pan; A Abraham; CC Chang,A novel second-order update law proposed in this paper; whose coefficients are decided bya linear matrix differential equation with the regressors as input; achieves uniform asymptoticstability parameters convergence as well as motion tracking error of robot manipulators; ifthe persistency of excitation condition is satisfied. This algorithm is simpler for the execution.Based on this adaptive update algorithm; adaptive H (infinity) tracking controller is stressedthat guarantee gamma-level disturbance attenuation and reduces some potentialconservatism of control action in general nonlinear H (infinity) design.,*,2008,*,12
PNNL Taxonomy Feeders,KP Schneider; DW Engel; Y Chen; SE Thompson; DP Chassin; RG Pratt,This model is one of 24 prototypical feeders as well as including limited equipmentinformation. The number of nodes includes only the primary distribution system; there areadditional nodes in the secondary system. The secondary system nodes are on thecustomer side of their service transformer. These are the nodes; and links; that model theconnections from the service transformer to the service meters via triplex or other cables. Asdiscussed earlier in section 2.2 the classification process separated the feeders into threevoltage classes; 12.47 kV; 25.00 kV; and 35.00 kV. In the actual feeder models it will be seenthat voltages other than these three are used. From Tables 3 and 4 it can be seen that withinthe 12.47 kV cluster there are 12.47 kV and 13.8 kV feeders. This fact is represented in thefollowing feeder descriptions Climate Region 1 Climate region 1 is the West Coast of the …,*,2008,*,19
Robust Model for Pharmacokinetic Data in 2x2 Crossover Designs and its Application to Bioequivalence Test,Yuh-Ing Chen; Chi-Shen Huang,Abstract. To have a robust analysis of pharmacokinetic (PK) data in a 2x2 crossover designwhere involves both the test and reference drugs; we proposed a semi-parametric model fordrug concentrations in blood over time when the kinetic of the drugs under study is uncertainor too complicated. The proposed model primarily includes a smooth mean drugconcentration-time curve that can be estimated by using restricted cubic splines and an errorvariable which is distributed to a generalized gamma distribution (Stacy; 1962). To take intoaccount of the effect of subject's covariates on the drug concentration; we also consider asmooth function of covariates in the model which can be estimated by using tensor productregression spline (Eilers and Marx; 2003). A global bioequivalence test for the two drugs isthen suggested which is based on the difference between the two drug concentration …,COMPSTAT’2010 Book of Abstracts,2008,*,18
The Characteristics of Ferroelectric Sr0. 4Ba0. 6Nb2-xVxO6 Dielectrics,Yao Sheng Yang; Wen Cheng Tzou; Guan Hung Wu; Cheng Fu Yang; Chern Hwa Chen; Chien Chen Diao,Abstract: Article Preview Article Preview Article Preview In this study; it would be interestingto investigate ceramic material based on Sr0. 4Ba0. 6Nb2O6 composition; V2O5 was usedto substitute Nb2O5 to form the compositions of Sr0. 4Ba0. 6Nb2-xVxO6; where 0≤ x≤ 0.3.The prepared Sr0. 4Ba0. 6Nb2-xVxO6 ceramics were sintered from 1060oC to 1300oC; andthe needed sintering temperatures were dependent on V2O5 content. The SEM micrographsshowed that even 1220oC was used as the sintering temperature of Sr0. 4Ba0. 6Nb2O6ceramics; the pores were still observed. The crystal intensities of some (h; k; l) planes; forexample (3; 2; 0) and (5; 5; 0) planes; apparently increased with the increase of V2O5content and slightly decreased with the increase of sintering temperatures. The temperature-dependent dielectric characteristics were measured from 25oC to 300oC at 1MHz as a …,Key Engineering Materials,2008,*,21
Effects of different extracts of fructus ligustri lucidi on ca balance in normal female rats,XL Dong; WF Chen; CT Che; MS Wong,Skip navigation …,*,2008,*,19
Acknowledgement and proposal about the current international market of diamond cutting tools [J],Yi-bo LIU; Zhe CHEN; Er-li ZHANG; Li-guo JIA,The world market capacity of diamond tools has already reached USD10 billion; and will stillgrow rapidly in the future. It has analyzed the current situation and prospect of theinternational market of diamond tools; and classified the corresponding consumers; andconcluded that Chinese production need to get some enhancement no matter on brand oron technical creation.,Superhard Material Engineering,2008,*,12
Application of Angiographic Computed Tomography to Diagnosis and Treatment of Cerebrovascular Diseases,Jun LI; Gang CHEN; Wei-chu XIANG,Objective To explore the Application of a new imaging tool; angiographic computedtomography (ACT); to diagnosis and treatment of cerebrovascular disease. Methods ACT isa new imaging technique that provides cross-sectional CT-like images based on rotationalangiography performed with a rotating C-arm-mounted flat-panel detector. Two hundred andforty patients received Innova CT scan. ACT scanning was performed by a flat detectorangiographic system with new commercially available software (Innova CT; GE Company;US). Image postprocessing was performed to correct scattered radiation; beam hardening;and ring artifacts on a commercially available workstation (AW; GE Company; US). ResultsThe new intracranial image on Innova CT was consistent with that on helix CT. The InnovaCT image could show the vascular structure; cranial base bone and brain in one film. The …,Chinese Journal of Clinical Neurosurgery,2008,*,18
Deep brain stimulation induces suppression of oscillatory beta activity in the subthalamic nucleus in PD patients,A Kühn; F Kempf; C Brücke; Z Chen; Bart Nuttin; T Trottenberg; A Kupsch; G Schneider; M Hariz; P Limousin; P Brown,Taakbalk. taskbar; subnavigation; contents. Contact; Who's who; Organisational chart; Libraries;Toledo; Intranet; KU Leuven Nederlands. logo zoekterm: Navigation. Education: Internationalprogrammes; Faculties; ECTS; Vision and policy. Research: Research at KU Leuven; Supportand funding; Industry and society; PhD; Postdoc researchers; Output and impact; Networking;Vision and policy. Admissions: How to apply; Scholarships; Degree-seeking students;Non-degree-seeking students; Doctoral students; Reseachers; Short-term study visits; Prepareyour stay. Living in Leuven: Welcome activities; News and agenda; Student services; Housing;Insurance; Sports and culture; Student organisations. About KU Leuven: Mission statement; Factsand figures; International networks; Development co-operation; Academic calendar; Alumni;Fundraising; Services and support; Boards and councils; News and press; Job opportunities …,*,2008,*,5
A Survey on Health Resources of Chronic and Non-communicable Disease Control and Prevention in Disease Control and Prevention Institutions of Ji'nan City in 20...,Jin-shu MA; Han CHEN; Qiao-ling FANG,[Objective] To understand the current situations of health resources of chronic and non-communicable disease (chronic disease) control and prevention in disease control andprevention institutions of Ji'nan City and the conduction of chronic disease control andprevention.[Methods] A self-made questionnaire was issued to leaders or directors in chargeof chronic and non-communicable disease (chronic disease) control and prevention indisease control and prevention institutions of 11 counties (cities; districts) under thejurisdiction of Ji'nan City; including the organization and leadership; institution-building;office equipment; special funds for chronic disease prevention; and the conduction ofchronic disease prevention and control.[Results] 11 counties (cities; districts) have a deputydirector (deputy director) in charge of prevention and control of chronic diseases; have no …,Preventive Medicine Tribune,2008,*,12
Diagnostic value of radionuclide lymphoscintigraphy in extremity lymphedema [J],Wei-ming LI; Wei-an CHEN; Guo-hui RAO; Chun-yi LI; Xiang-song ZHANG,Objective To assess the diagnostic value of radionuclide lymphoscintigraphy in extremitylymphedema. Methods Lymphoscintigraphy was performed with SPECT on 117 cases withhistory of extremity lymphedema; including 94 lower extremity lymphedema and 23 upperextremity lymphedema; and the imagings were analyzed comparing with post-operationfindings. Results Lymphedema was diagosed in 78 of 94 lower extremity; also in 22 of 23upper extremity cases. The sensitivity and specificity of radionuclide lymphoscintigraphy was92.6% and 100%; respectively. Conclusion Radionuclide lymphoscintigraphy is of greatvalue in the diagnosis and the choice of treatment for extremity lymphedema.,Chinese Journal of Medical Imaging Technology,2008,*,2
Clinical value of (99m) Tc-tetrofosmin imaging and ultrasonography in diagnosis of breast cancer: a comparative study,Q Chen; XY An; H Liang,OBJECTIVE: To assess the clinical value of (99m) Tc-tetrofosmin ((99m) Tc-TF) planar andsingle-photon emission computed tomography (SPECT) in comparison with ultrasonographyin the diagnosis of breast cancer. METHODS: Fifty women underwent (99m) Tc-TF planarimaging; SPECT and ultrasonographic examinations; and with the results ofhistopathological examination as the golden standard; the diagnostic value of the 3modalities were compared in the detection of malignancies of the breast neoplasms.RESULTS: The sensitivity of planar imaging; SPECT and ultrasonography in breast cancerdiagnosis was 74.2%; 93.5%; and 87.1%; with specificity of 66.7%; 77.3%; and 80.0%;respectively. CONCLUSION:(99m) Tc-TF imaging is a new and effective method fordiagnosis of breast cancer.,Nan fang yi ke da xue xue bao= Journal of Southern Medical University,2008,*,12
