Deep ultraviolet photoluminescence of water-soluble self-passivated graphene quantum dots,Libin Tang; Rongbin Ji; Xiangke Cao; Jingyu Lin; Hongxing Jiang; Xueming Li; Kar Seng Teng; Chi Man Luk; Songjun Zeng; Jianhua Hao; Shu Ping Lau,Glucose-derived water-soluble crystalline graphene quantum dots (GQDs) with an averagediameter as small as 1.65 nm (∼ 5 layers) were prepared by a facile microwave-assistedhydrothermal method. The GQDs exhibits deep ultraviolet (DUV) emission of 4.1 eV; whichis the shortest emission wavelength among all the solution-based QDs. The GQDs exhibittypical excitation wavelength-dependent properties as expected in carbon-based quantumdots. However; the emission wavelength is independent of the size of the GQDs. The uniqueoptical properties of the GQDs are attributed to the self-passivated layer on the surface of theGQDs as revealed by electron energy loss spectroscopy. The photoluminescence quantumyields of the GQDs were determined to be 7–11%. The GQDs are capable of converting bluelight into white light when the GQDs are coated onto a blue light emitting diode.,ACS nano,2012,770
Tuning of near-infrared-to-near-infrared luminescence from one-photon to two-photon anti-Stokes shift in Ca 3 Ga 2-x Cr x Ge 3 O 12 via varying Cr 3+ content,Huihong Lin; Ting Yu; Gongxun Bai; Qinyuan Zhang; Jianhua Hao,Near-infrared-to-near-infrared (NIR-to-NIR) anti-Stokes luminescence from Cr^ 3+ singlydoped Ca_3Ga_2Ge_3O_12 (CGGG) occurs under the excitation of an 808 nm diode laser.The anti-Stokes processes vary from one photon to two photon; depending on the Cr^ 3+content (x) in Ca_3Ga_2− xCr_xGe_3O_12. The results suggest that phonon-assisted anti-Stokes excitation and cooperative energy transfer are involved in the observedupconversion (UC) processes of CGGG: Cr^ 3+. The relevant Cr^ 3+-doping-concentration-dependent NIR-to-NIR anti-Stokes luminescent mechanism; either one-photon or two-photon UC; is investigated. Such an observation on modulating the UC process via varyingthe doping concentration is helpful in broadening the understanding of UC phenomena.,Optics letters,2017,1
A 980 nm laser-activated upconverted persistent probe for NIR-to-NIR rechargeable in vivo bioimaging,Zhenluan Xue; Xiaolong Li; Youbin Li; Mingyang Jiang; Guozhong Ren; Hongrong Liu; Songjun Zeng; Jianhua Hao,Long-lasting persistent luminescent nanoparticles (PLNPs) with efficient near-infrared (NIR)emission have emerged as a new generation of probes for in vivo optical bioimaging owingto their advantages of zero-autofluorescence benefited from the self-sustained emissionafter excitation; deep penetration depth; and a high signal-to-noise ratio. However; most ofthe PLNPs are charged by ultraviolet (UV) or visible light; remarkably limiting theirapplications for in vivo long-term bioimaging. Here we demonstrate 980 nm laser activatedupconversion-PLNPs (UC-PLNPs) with efficient NIR emission. The NIR-emitting UC-PLNPs(Zn3Ga2GeO8: Yb/Er/Cr) were synthesized by a sol–gel method with subsequentcalcination. Owing to the efficient energy-transfer between Er and Cr ions; these UC-PLNPspresent long-lasting up to 15 h NIR emission at 700 nm after the excitation of a 980 nm …,Nanoscale,2017,1
Temperature dependence of broadband near-infrared luminescence from Ni2+-doped Ba0. 5Sr0. 5TiO3,Gongxun Bai; Wenjing Jie; Zhibin Yang; Jianhua Hao,The dielectric and photoluminescence properties of Ni 2+-doped Ba0. 5Sr0. 5TiO3 (BST)were studied at different temperatures. Under 350 nm excitation; the NIR luminescenceband from 1200 nm to> 1600 nm covers the optical communication window (OL bands); witha typical bandwidth exceeding 200 nm. The crystal structure of Ni 2+-doped BST evolvesfrom rhombohedral to cubic when the temperature increases from 100 to 300 K. Theluminescence properties are tightly correlated with the crystal structure of the host BST. Theluminescence variations are mainly affected by phase transition induced crystal field changeand nonradiative relaxation.,Journal of Applied Physics,2015,1
Broadband conversion of ultraviolet to visible and near-infrared emission in Gd3+/Yb3+ codoped germanate glass,Lili Tao; Bo Zhou; Gongxun Bai; Yonggang Wang; Jianhua Hao; Yuen H Tsang,Abstract Gd 3+/Yb 3+ co-doped germanate glasses were fabricated using the melt-quenching method. Broadband visible emission was observed from the gadolinium dopedgermanate glasses under ultraviolet (UV) excitation; and white-light was obtained bymodifying Yb 3+ co-dopant concentration. Through this co-doped system; the white-lightemission can be further converted into the near-infrared range which is matched well withthe energy band gap of commercial silicon solar cell. The possible energy transferprocesses involved are proposed and discussed according to the excitation; emission andfluorescence decay measurements. The effect of Yb 3+ ion concentration with respect tofixed Gd 3+ ions on the visible and near-infrared (NIR) emission has also been studied. Theconversion efficiency from visible to near-infrared is as high as 69.3% in the GZN: 0.2 Gd …,Journal of Non-Crystalline Solids,2013,1
Effect of Strain on Ferroelectric and Magnetic Behavior in Pb (Zr0. 52Ti0. 48) O3-Based Magnetoelectric Heterostructures,W Huang; HZ Zeng; J Zhu; JH Hao; JY Dai,In this paper; the “sandwich” structured magnetoelectric composite films of Pb (Zr052Ti048)O3/NiFe2O4/Pb (Zr052Ti048) O3 and Pb (Zr052Ti048) O3/CoFe2O4/Pb (Zr052Ti048) O3are epitaxially grown on SrRuO3/SrTiO3 substrates by pulsed-laser deposition. Thecrystalline quality and microstructures of these heterostructures are investigated by X-raydiffraction technique. The effects of strain on the ferroelectric; magnetic and magnetoelectriccoupling properties of these thin films are systematically studied. The results show that thestrain effect induced by lattice mismatch between the ferroelectric/ferromagnetic layers playsan important role in the ferroelectric and magnetic properties of these composite films.Compared to the strained Pb (Zr052Ti048) O3/CoFe2O4/Pb (Zr052Ti048) O3heterostructure; improved ferroelectric properties with an out-of-plane polarization (2Pr) of …,Journal of nanoscience and nanotechnology,2011,1
Application of optical and luminescent techniques to the characterization of oxide thin films,JH Hao; J Gao,Abstract The interaction between light and electrons in oxide compounds forms the basis formany interesting and practical effects; which are related to microstructure; energy band;traps; carrier transport and others. Thin films of oxides like WO 3; Ga 2 O 3; Y 2 O 3 andSrTiO 3 were investigated using various improved optical and luminescent techniques. Thehome-made systems for optical and luminescent measurements were described in detail.The facilities of photo-Hall and photoconductivity transients have been proven to bepowerful tools in the studies; which allow us to perform photoinduced process and relaxationmeasurements over a wide time range from 10− 8 to 10 4 s. Furthermore; we extended themeasurement capabilities of the commercial luminoscope by using an interferometer systemwith optical fiber and illuminance meter instead of an optical microscope. The …,Applied surface science,2006,1
Design and fabrication of 256x256 diffractive microlens arrays on Si substrates,Yi Li; Xinjian Yi; Jianhua Hao,256 X 256 diffractive microlens arrays have been designed by considering the independentoptical and processing parameters for 3-5 micrometers wavelength with a microlens size of100 micrometers. The lens F number and array pitch are 1.5 and 100 micrometers;respectively. The diffractive microlens arrays have been fabricated on the surface of Sisubstrates by successive photolithography and Ar+ ion-beam-etching technique. Thepractical processes and fabrication method are discussed. The optical characteristics andmeasurements of the diffractive microlens arrays are presented.,Current Developments in Optical Elements and Manufacturing,1998,1
Photoelectric effect in manganese oxides with perovskite structure,Jian-Hua Hao; Xian-Ting Zeng; Kang-Quan Huang,*,Journal of Infrared and Millimeter Waves,1998,1
Low-frequency 1/f noise in oxide material with giant magnetoresistance behavior,Jianhua Hao; Kangquan Huang,Conclusion In this note; we report the noise properties in La 0.67 Ca 0.33 MnO x. material.;The noise spectral density was found as evident l/f behavior. By comparing some kinds ofsamples; our results suggest that the noise lcvel in GMR oxide is largely attributable tobehavior of oxygen content for single-crystal thin films and grain boundary for polycrystallinebulk.,Chinese science bulletin,1997,1
The Monolithic Preparation for an IRFPA Microlens Array [J],Mai Zhihong; Yi Xinjian; Zhao Xingrong; Hao Jianhua,The Preparation process for a microlens array using ion beam milling is proposed and theformation of photoresist masks of spherical shapes and the experimenting conditions of theetching for silicon microlenses are studies. It has been proved by surfice stylusmeasurement and scanning electron microscopy (SEM) that the microlens array can be wellprepared at low substrate temperatures of less than 200℃. The size of the siliconmicrolenses is determined by surface stylus measurement.,JOURNAL OF HUAZHONG UNIVERSITY OF SCIENCE AND TECHNOLOGY,1996,1
X-ray photoelectron spectra of iridium silicide for infrared detection,Jianhua HAO; Xingrong ZHAO; Xinjian YI,The spectra of IrSi core level have been measured by X-ray photoelectron spectra (XPS).The information of chemical shift and symmetry variation of core level concerned with thechemical bonds have been obtained. One proposed that the formation mechanism of IrSi/SiSchottky barrier should be correlated with the chemical bonds between IrSi and Si atoms atinterface. The results will benefit us to fabricate infrared detectors with iridum silicideSchottky barriers.,SEMICONDUCTOR OPTOELECTRONICS,1996,1
Stable and Efficient Organo‐Metal Halide Hybrid Perovskite Solar Cells via π‐Conjugated Lewis Base Polymer Induced Trap Passivation and Charge Extraction,Ping‐Li Qin; Guang Yang; Zhi‐wei Ren; Sin Hang Cheung; Shu Kong So; Li Chen; Jianhua Hao; Jianhui Hou; Gang Li,Abstract High-quality pinhole-free perovskite film with optimal crystalline morphology iscritical for achieving high-efficiency and high-stability perovskite solar cells (PSCs). In thisstudy; a p-type π-conjugated polymer poly [(2; 6-(4; 8-bis (5-(2-ethylhexyl) thiophen-2-yl)-benzo [1; 2-b: 4; 5-b′] dithiophene))-alt-(5; 5-(1′; 3′-di-2-thienyl-5′; 7′-bis (2-ethylhexyl) benzo [1′; 2′-c: 4′; 5′-c′] dithiophene-4; 8-dione))](PBDB-T) is introducedinto chlorobenzene to form a facile and effective template-agent during the anti-solventprocess of perovskite film formation. The π-conjugated polymer PBDB-T is found to trigger aheterogeneous nucleation over the perovskite precursor film and passivate the trap states ofthe mixed perovskite film through the formation of Lewis adducts between lead and oxygenatom in PBDB-T. The p-type semiconducting and hydrophobic PBDB-T polymer fills in the …,Advanced Materials,2018,*
Controllable synthesis of lanthanide Yb 3+ and Er 3+ co-doped AWO 4 (A= Ca; Sr; Ba) micro-structured materials: phase; morphology and up-conversion luminesce...,Jingbin Huang; Qingfeng Li; Jia Wang; Lin Jin; Boshi Tian; Chunyang Li; Yurong Shi; Zhenling Wang; Jianhua Hao,Lanthanide ions (Yb3+; Er3+) co-doped AWO4 (A= Ca; Sr; Ba) up-conversion (UC)luminescent materials have been synthesized using a hydrothermal method andcharacterized by various microstructural and optical techniques. The results indicate thatAWO4: Yb3+; Er3+ samples have an identical body-centered tetragonal scheelite structurewith different morphologies; including CaWO4: Yb3+; Er3+ microspheres; dumbbell-likeSrWO4: Yb3+; Er3+ and bipyramid-like BaWO4: Yb3+; Er3+. These samples exhibit visibleemissions via UC process under near-infrared (NIR) light (980 nm) excitation. Interestingly;the UC luminescence properties of AWO4: Yb3+; Er3+ can be prominently increased aftercombination with fluorescent carbon dots (CDs) to form CDs@ AWO4: Yb3+; Er3+composites. Compared to the corresponding samples without combination with CDs; the …,Dalton Transactions,2018,*
Highly phosphorescent hollow fibers inner-coated with tungstate nanocrystals,Pui Fai Ng; Gongxun Bai; Liping Si; Ka I Lee; Jianhua Hao; John H Xin; Bin Fei,Abstract In order to develop luminescent microtubes from natural fibers; a facile biomimeticmineralization method was designed to introduce the CaWO 4-based nanocrystals intokapok lumens. The structure; composition; and luminescence properties of resultant fiberswere investigated with microscopes; x-ray diffraction; thermogravimetric analysis; andfluorescence spectrometry. The yield of tungstate crystals inside kapok was significantlypromoted with a process at high temperature and pressure—the hydrothermal treatment.The tungstate crystals grown on the inner wall of kapok fibers showed the same crystalstructure with those naked powders; but smaller in crystal size. The resultant fiberassemblies demonstrated reduced phosphorescence intensity in comparison to the nakedtungstate powders. However; the fibers gave more stable luminescence than the naked …,Materials Research Express,2017,*
Mechanoluminescence: Temporal and Remote Tuning of Piezophotonic‐Effect‐Induced Luminescence and Color Gamut via Modulating Magnetic Field (Adv. Mater....,Man‐Chung Wong; Li Chen; Gongxun Bai; Long‐Biao Huang; Jianhua Hao,A novel physical method is developed to tune light-emitting wavelengths and color.Piezophotonic luminescence from the flexible composites of ZnS: Al; Cu phosphors is tunedby modulating the frequency of the magnetic-field excitation at room temperature; asreported by Jianhua Hao and co-workers in article number 1701945. A new understandingof piezophotonic luminescence and magnetic-optics coupling is thus provided.,Advanced Materials,2017,*
Site Occupancy and Near‐Infrared Luminescence in Ca3Ga2Ge3O12: Cr3+ Persistent Phosphor,Huihong Lin; Gongxun Bai; Ting Yu; Ming‐Kiu Tsang; Qinyuan Zhang; Jianhua Hao,Abstract The near-infrared (NIR) luminescence properties of Cr 3+ activated Ca 3 Ga 2 Ge 3O 12 (CGGG) are studied under ultraviolet and visible light excitation. Three types of Cr 3+centers associated with 4 T 2–4 A 2 transition resulting in the emissions located at 650–1100 nm are identified in all Cr 3+-doped samples. Thanks to the occupancy of threenonequivalent sites in CGGG; NIR luminescence is observed peaking at about 749; 803;and 907 nm; respectively. The influence of crystal field on site occupancy is studied; therelation between site occupancy and the NIR luminescence is addressed; and the energytransfer process among Cr 3+ sites and the decay behaviors for Cr 3+ in different sites areevaluated. It is found that a superior NIR/persistent luminescence comes from the traps thatCr 3+ enters the Ga 3+ site. The results are of benefit to investigate Cr 3+-activated …,Advanced Optical Materials,2017,*
808 nm Excited Energy Migration Upconversion Nanoparticles Driven by Nd 3+-Trinity System with Color-Tunability and Superior Luminescent Properties,Shuai Guo; Tsang Ming-Kiu; Wai-Sum Lo; Wing-Tak Wong,We have developed the energy migration upconversion (EMU) nanoparticles (UCNPs) withoptimal Nd3+-sensitization under excitation of 808 nm laser to avoid the over-heating effectcaused by 980 nm laser while maximizing the excitation efficiency. To realize efficient 808nm sensitization; a “Nd3+-Trinity System” was implemented into the energy migrationupconversion (EMU) cores (NaGdF4: Yb; Tm@ NaGdF4: Yb; X; X= Eu/Tb); resulting in acore-multishells structure of EMU cores (accumulation layer@ activation layer)@ transitionlayer@ harvest layer@ activation layer. The sapatially separated dopants and optimizedYb3+/Nd3+ content effectively prevented severe quenching events in the UCNPs and theirNd3+-sensitized EMU-based photoluminescence mechanism was studied under 808 nmexcitation. These Nd3+-Trinity EMU systems UCNPs presented enhanced upconversion …,Nanoscale,2017,*
Cutting‐Edge Nanomaterials for Advanced Multimodal Bioimaging Applications,Ming‐Kiu Tsang; Yuen‐Ting Wong; Jianhua Hao,Abstract The desire for high sensitivity; resolution; low toxicity; and fast clearance contrastagents has driven the research for new nanomaterial systems. The drawbacks of traditionalmolecular probes limit their bioimaging ability; hence the exploration of emergingnanomaterials for multimodal bioimaging continues with rational designs. The key forrealizing effective multimodal bioimaging is harnessing the physical and chemical propertiesof the nanomaterials. Although some nanomaterials possess multimodality intrinsically;those imaging modes may not be sufficient to meet the increasing demands of variousapplications. Therefore; the fabrication of novel composite structures by integrating variousnanomaterials or molecules may overcome the challenging issues in multimodalbioimaging. An overview and considerations for multimodal bioimaging and the …,*,2017,*
Recent Progress in Black‐Phosphorus‐Based Heterostructures for Device Applications,Zhibin Yang; Jianhua Hao,Abstract The rise of 2D layered materials has inspired luxuriant research interests in thedevelopment of novel nanodevices. Thanks to van der Waals interlayer forces and beingfree of dangling surface bonds; 2D materials are favorable for constructing verticalheterostructures by combining materials with different features. In recent years; ultrathinblack phosphorus (BP) has been rediscovered as a new member of the 2D family and isattracting significant research attention due to its outstanding electronic properties andtunable bandgaps; which offers a new avenue for the creation of novel 2D heterostructures.Here; the recent development of heterostructured architectures based on 2D BP nanosheetsis summarized with an emphasis on device characterizations. Stacks of phosphorene withgraphene; semiconductors; or insulators are reviewed; along with methods to …,*,2017,*
Triboelectric Nanogenerators: Magnetic‐Assisted Noncontact Triboelectric Nanogenerator Converting Mechanical Energy into Electricity and Light Emissions (Adv....,Long‐Biao Huang; Gongxun Bai; Man‐Chung Wong; Zhibin Yang; Wei Xu; Jianhua Hao,A novel magnetic-assisted noncontact triboelectric nanogenerator (TENG) is proposed byJH Hao and co-workers on page 2744. By combining a magnetic-responsive layer; theTENG is remotely operated and controlled with noncontact mechanical motions that can beconverted into electricity and light emissions. This work has potential for energy harvesting;magnetic sensors; self-powered electronics; and optoelectronics applications.,Advanced Materials,2016,*
Tumor Detection: Remarkable NIR Enhancement of Multifunctional Nanoprobes for In Vivo Trimodal Bioimaging and Upconversion Optical/T2‐Weighted MRI‐Guide...,Zhigao Yi; Xiaolong Li; Zhenluan Xue; Xiao Liang; Wei Lu; Hao Peng; Hongrong Liu; Songjun Zeng; Jianhua Hao,On page 7119; SJ Zeng; JH Hao; and co-workers present a multifunctional upconversionnanoprobe with remarkable enhancement of near-infrared emission for trimodal bioimaging;combining upconversion optical; T 2-weighted magnetic resonance; and computedtomography imaging. Importantly; these nanoprobes are successfully used for in vivodiagnosis of small tumors (down to 4 mm) based on upconversion optical and T 2-weightedmagnetic resonance imaging.,Advanced Functional Materials,2015,*
Magnetic‐Induced Luminescence: Magnetic‐Induced Luminescence from Flexible Composite Laminates by Coupling Magnetic Field to Piezophotonic Effect (Adv. M...,Man‐Chung Wong; Li Chen; Ming‐Kiu Tsang; Yang Zhang; Jianhua Hao,On page 4488; J. Hao and co-workers propose a practical approach to design andsynthesize flexible polymer composites composed of a magnetic actuator and phosphor.Magnetic-induced luminescence (MIL) is shown via strain-mediated coupling; which can bemodulated under a time-varying low magnetic field at room temperature. A magneticallydriven light-emission pattern and a white-light source are demonstrated.,Advanced Materials,2015,*
Method of one-pot synthesis of water-soluble nanoparticles exhibiting up-conversion luminescence,*,The present invention relates to a method for synthesizing water-soluble particles; themethod includes providing a solution including a lanthanide compound; a halide compound;and a first solvent; introducing a capping agent into the solution to form a mixture; heatingthe mixture under pressure to produce the particles; and recovering the particles from themixture. The present invention also relates to a water-soluble particle having a surfacefunctional group. The particles exhibit up-conversion luminescence utilizing NIR excitation;wherein the particles are synthesized in a one-pot process.,*,2015,*
Phosphors: Tuning the Luminescence of Phosphors: Beyond Conventional Chemical Method (Advanced Optical Materials 4/2015),Gongxun Bai; Ming‐Kiu Tsang; Jianhua Hao,Physical methods presented by J. Hao and co-workers can tune the luminescence ofphosphors. On page 431; the principles of this luminescence tuning and some primarystrategies are described. Various applications are highlighted based on different groups ofphosphors; including metal ion-doped phosphors; semiconductors; nanomaterials; andstimuli-responsive organic phosphors.,Advanced Optical Materials,2015,*
Semiconductor gallium arsenide compatible epitaxial ferroelectric devices for microwave tunable application,*,The presently claimed invention provides a barium strontium titanate/strontiumtitanate/gallium arsenide (BST/STO/GaAs) heterostructure comprising a gallium arsenide(GaAs) substrate; at least one strontium titanate (STO) layer; and at least one bariumstrontium titanate (BST) layer. The BST/STO/GaAs heterostructure of the present inventionhas a good temperature stability; high dielectric constant and low dielectric loss; whichenable to fabricate tunable ferroelectric devices. A method for fabricating the BST/STO/GaAsheterostructure is also disclosed in the present invention; which comprises formation of atleast one STO layer on the GaAs substrate by a first laser molecular beam epitaxial system;and formation of at least one BST layer on the STO layer by a second laser molecular beamepitaxial system.,*,2015,*
Persistent luminescence upconversion for Er₂O₃ under 975 nm excitation in vacuum,Jiwei WANG; Jian Hua HAO; Peter Anthony TANNER,*,*,2015,*
Correction to Tunable Multicolor Upconversion Emissions and Paramagnetic Property of Monodispersed Bifunctional Lanthanide-Doped NaGdF4 Nanorods,Guozhong Ren; Songjun Zeng; Jianhua Hao,Abstract: We discussed the electronic structures of β-NaLnF 4 (Ln = Y; Gd; and Lu). We foundthe band gap keeps nearly constant (8–9 eV). However; the difference of the experimentallyobserved band gap arises from the different positions of 4f orbital levels … Abstract: In thispaper; highly monodispsered ultrasmall hexagonal phase NaGdF 4 nanorods were synthesizedvia a hydrothermal method using oleic acid as a stabilizing agent. The tunable multicolor upconversion(UC) emissions; including green; yellow; blue; and white ...,The Journal of Physical Chemistry C,2014,*
Lattice strain induced phase selection and epitaxial relaxation in crystalline GeTe thin film,F Tong; JD Liu; XM Cheng; JH Hao; GY Gao; H Tong; XS Miao,Abstract We report that the lattice strain induced phase selection and epitaxial relaxation incrystalline GeTe thin films by pulsed laser deposition. The single-crystal substrates of MgOand BaF 2 are designed to match the lattice of low-temperature α-GeTe phase and high-temperature β-GeTe phase; respectively. The structures of deposited GeTe films show lattice-match dependence rather than temperature dependence. Raman analysis indicates that theα-GeTe to β-GeTe ferroelectric phase transition accompanies an increase of local six-coordinated Ge atoms; which is analogous to the phase transition from amorphous tocrystalline for memory application.,Thin solid films,2014,*
BIOPROBE BASED ON SINGLE-PHASE UPCONVERSION NANOPARTICLES (UCNPs) FOR MULTI-MODAL BIOIMAGING,*,A bioprobe based on surface-modified single-phase BaGdF5: Yb/Er upconversionnanoparticles (UCNPs) for multi-modal bioimaging of fluorescent; magnetic resonanceimaging (MRI) and computed X-ray tomography (CT) is disclosed herein. The modifiedUCNPs of the present invention are synthesized by a facile one-pot hydrothermal methodwith simultaneous surface modification of the nanoparticles. The surface-modified UCNPs ofthe present invention are useful in a variety of biomedical application fields due to theiradvantages in in vitro and in vivo multi-modal bioimaging such as small particle size up to15 nm; substantially free of autofluorescence; low cytotoxicity; capable of being excited atnear-infrared (NIR) wavelength; ability to deep cell penetration; long-lasting signal and longcirculation time in vivo; different X-ray absorption coefficients at different photon energy …,*,2014,*
Structural; electronic; and optical properties of functional metal oxides,Jianhua Hao; Nian X Sun; Jianrong Qiu; Danyang Wang,In the past few decades; metal-oxides have drawn considerable attention and have beenapplied in diverse fields of applications because of their full spectrum of various behaviors;such as dielectrics; ferroelectricity; magnetism; superconductivity; optical spectroscopy; andlight emission. The research interest in functional metal oxides is reflected by the rapidgrowth of publications in this field. Many metaloxide materials are usually wideband gapcompounds. The conductivity of oxides can vary from insulator to semiconductor toconductor. Due to their varied electronic and optical properties; metal oxides have beenused for a wide variety of applications; such as smart sensor; data storage; energy; catalysis;and optical and display devices. The key to these device applications is an improvedunderstanding of fundamental structural; electronic; dielectric; optical; and luminescent …,Advances in Condensed Matter Physics,2014,*
Advance in the Analysis Models for Characterizing Multi-Layered Interdigital Capacitors,Kwong Wai Mak; Jianhua Hao,Abstract The performances of multi-layered interdigital capacitors are commonly simulatedby computer software. However; it is the time-consuming process. Besides simulations; theanalytic models with closed form expressions provide convenient methods in particularusages; such as characterizing ferroelectric materials. This article briefly reviews thedevelopment in the expressions for analytic models. We provide an overview of partialcapacitance technique and conformal mapping technique; which are used for formulatingexpressions. In addition; three common models used these techniques are presented. Thedifferences of models and applications are also discussed.,International journal of advanced applied physics research,2014,*
Characterizing the secondary phase in Co-implanted ZnO: a comprehensive approach using vibrating sample magnetometer; x-ray diffraction; x-ray photoelectron s...,M Younas; FCC Ling; M Nadeem; W Anwand; A Wagner; JH Hao; CW Leung,Skip navigation …,National ZnO Conference (ZnO 2013,2013,*
Upconverting nanoparticles for optofluidic bioimaging systems,MK Tsang; HLW Chan; JH Hao,Skip navigation …,*,2013,*
Fluorescent imaging bioprobe based on water soluble Ba2LaF7: Yb/Er upconversion nanoparticles,MK Tsang; SJ Zeng; CF Chan; KL Wong; HLW Chan; JH Hao,Skip navigation …,*,2013,*
Synthesis and characterization of rare-earth doped fluoride nano particles for biomedical application,MK Tsang; SJ Zeng; JH Hao,Skip navigation …,*,2012,*
Broadband UV to near-infrared conversion in GD3+/Yb3+ codoped GeO2-ZnO-Na2O glass for silicon solar cell application,LL Tao; B Zhou; GX Bai; YG Wang; JH Hao; YH Tsang,Skip navigation …,*,2012,*
PAP Seminar Announcement,Yanming Ma,*,*,2011,*
Upconverting lanthanide nanoparticles for biological applications: relationship between phase; size; and luminescence intensity,HT Wong; R Naccache; HLW Chan; F Vetrone; JH Hao; JA Capobianco,16th International Conference on Luminescence (ICL'11); Ann Arbor; Michigan; USA; 26 June- 1 July 2011; p. 1-2 How to cite … Items in DSpace are protected by copyright; with all rightsreserved; unless otherwise indicated … Looking for publisher copyright policies onself-archiving … Use SHERPA RoMEO to find a summary of permissions that are normallygiven as part of each publisher's copyright transfer agreement.,*,2011,*
Efficient utilization of optical spectrum by fluorescent conversion for hydrogen generation from water splitting,HT Wong; JH Hao,Skip navigation …,*,2010,*
Analysis of up-conversion nanoparticles for biological imaging,JH Hao; ZL Wang; HT Wong; HLW Chan,Skip navigation …,*,2010,*
Sensors and Displays: Principles; Materials; and Processing Light Emission Due to Energy Transfer from Gd3+ to Eu3+ Ions in Paramagnetic NaGdF4: Eu3+ Submic...,ZL Wang; J Hao; HLW Chan,*,Journal of the Electrochemical Society,2010,*
Magnetotransport and dielectric properties of perovskite ruthenate and titanate thin films,JH Hao; ZH Wang; J Gao,Perovskite thin films of conductive ferromagnetic Sr Ru O 3 and incipient ferroelectric Sr Ti O3 were epitaxially grown by laser molecular beam technique. The magnetotransportproperties of ferromagnetic films were measured by applying the magnetic field within awide temperature range. We have observed magnetization hysteresis and significantanisotropic magnetotransport behaviors of thin films. The low-frequency dielectric propertiesof Sr Ti O 3 films were studied. It is found that the microstructures and strain in films maystrongly affect the magnetotransport and dielectric properties of perovskite oxides.,Journal of applied physics,2008,*
Dielectric properties of Ba₀. ₆Sr₀. ₄TiO₃ thin films using Pb₀. ₃Sr₀. ₇TiO₃buffer layers,Sheng-Xiang Wang; Jian-Hua Hao; Zhenping Wu; Dan-Yang Wang; Yue Zhuo; Xingzhong Zhao,Ba₀. ₆Sr₀. ₄TiO₃ (BST) thin films buffered with Pb₀. ₃Sr₀. ₇TiO₃ (PST) at each side ofthe interface contact with electrodes (PST/BST/PST) were deposited on Pt/Ti/SiO₂/Sisubstrates. The dielectric properties of the films were measured using planarPt/PST/BST/PST/Pt/Ti/SiO2/Si capacitor structures. The existence of a PST layer between theBST and Pt electrode can improve the dielectric properties of the BST film. The loss tangentof the multilayered films annealed at 750° C was found to be 0.016 at 1 MHz and roomtemperature. The films showed a∼ 31.7% tunability of the permittivity at an applied bias fieldof 0.85 MV/cm. This suggests that such films have potential applications for integrateddevice applications.,Applied physics letters,2007,*
Effect of preparation on the growth mode and structure in laser MBE grown multilayer of SrTiO 3 and YBa 2 Cu 3 O y,Zhenping Wu; Jin Long Li; Jianhua Hao,Multilayer of SrTiO 3 (STO)-YBa 2 Cu 3 O 7-δ (YBCO) was fabricated by laser molecularbeam epitaxy (LMBE). The properties of multilayer in terms of growth modes; strain andinterface structures were characterized by the in situ reflective high energy electrondiffraction (RHEED) pattern; and ex situ measurements; such as atomic force microscope(AFM). By controlling growth and processing conditions; we observed a change of differentgrowth modes of thin films. Furthermore; we also demonstrate a strong dependence ofgrowth modes in YBCO films on the growth fashion of STO films; which could be explainedin terms of the stress effect at the interface. The dependence of interface stress on thicknessand growth condition was determined with AFM. These results provide an understandingand manipulating growth mechanism of the films.,Physical Chemistry of Interfaces and Nanomaterials VI,2007,*
Physical Chemistry of Interfaces and Nanomaterials VI,Amy A Hofstra; Melanie L Morris; Jennifer L Sample; W Dan Powell; Pui Lam Chiu; Yufeng Ma; Arnaldo Serrano; Lin Wang; Richard Mendelsohn; Huixin He; Paul A Lane; Paul J Brewer; Gary P Kushto; Zakya H Kafafi; John C de Mello; Oliver LA Monti; Laura K Schirra; Michael L Blumenfeld; Jason M Tyler; Brandon S Tackett; Lars Gundlach; Piotr Piotrowiak; Frank Willig; Ralph Ernstorfer; Akihiro Furube; Yoshiaki Tamaki; Miki Murai; Kohjiro Hara; Ryuzi Katoh; M Tachiya; Zhenping Wu; Jin Long Li; Jianhua Hao,*,*,2007,*
DISLOCATION DENSITY IN SrTiO 3 FILM GROWN ON DyScO 3 BY PULSE LASER ABLATION,ZY Zhai; XZ Li; SS Zhi; XS Wu; JH Hao; Jassduke Gao,SrTiO 3 films are fabricated on DyScO 3 substrates by pulse laser deposition. In situ X-raydiffraction (XRD) is used to characterize the thermal expansion coefficient at lowtemperature. The abnormal behavior in lattice parameter at 80 K may be the hint of a phasetransition. High resolution XRD is performed to detect the two kinds of dislocations; ie screwand edge. Results show that the density of edge dislocation is a little larger than that of thescrew one. The total dislocation density has the order of about 108 cm-2. Edge dislocationdensity decreases with the increase of the film thickness. We argue that the ratio betweenthese two dislocation densities results in the growth mode of the film.,Surface Review and Letters,2007,*
