Distributed GraphLab: a framework for machine learning and data mining in the cloud,Yucheng Low; Danny Bickson; Joseph Gonzalez; Carlos Guestrin; Aapo Kyrola; Joseph M Hellerstein,Abstract While high-level data parallel frameworks; like MapReduce; simplify the design andimplementation of large-scale data processing systems; they do not naturally or efficientlysupport many important data mining and machine learning algorithms and can lead toinefficient learning systems. To help fill this critical void; we introduced the GraphLababstraction which naturally expresses asynchronous; dynamic; graph-parallel computationwhile ensuring data consistency and achieving a high degree of parallel performance in theshared-memory setting. In this paper; we extend the GraphLab framework to thesubstantially more challenging distributed setting while preserving strong data consistencyguarantees. We develop graph based extensions to pipelined locking and data versioning toreduce network congestion and mitigate the effect of network latency. We also introduce …,Proceedings of the VLDB Endowment,2012,1294
Swivel bed for a surgical robotics system,*,A surgical robotics system with robotic arms is configurable to perform a variety of surgicalprocedures. The system includes a table; column; base; and robotic arms that are eithercolumn-mounted; rail-mounted; or mounted on a separate unit. In a column-mountedconfiguration; the column includes column rings that translate vertically and rotate about thecolumn. The robotic arms are attached to the column rings. In a rail-mounted configuration;the base includes base rails that translate along the base. The robotic arms are attached tothe base rails. In both; the robotic arms move independently from each other and includemultiple arm segments. Each arm segment provides an additional degree of freedom to therobotic arm. Thus; the system may position the robotic arms into numerous configurations toaccess different parts of a patient's body. The surgical bed may include a swivel segment …,*,2017,*
Peak exercise oxygen uptake predicts recurrent admissions in heart failure with preserved ejection fraction,P Palau Sampio; E Dominguez Mafe; JM Ramon Ferrandis; L Lopez; J Melero Lloret; J Gonzalez; R Heredia; A Bellver; E Santas Olmeda; E Valero Picher; E Nunez Botero; FJ Chorro; J Nunez Villota,*,EUROPEAN JOURNAL OF HEART FAILURE,2017,*
Echocardiographic pulmonary artery pressure estimation and risk of recurrent hospitalizations in acute heart failure,E Enrique Santas Olmeda; R De La Espriella; E Valero; A Mollar; J Gonzalez; I Cardells; A Paya; R Heredia; G Minana; A Bayes-Genis; J Lupon; J Sanchis; FJ Chorro; J Nunez,*,EUROPEAN JOURNAL OF HEART FAILURE,2017,*
A case of a disorder sexual development in a hybrid dog,Sarita Valencia; Juan Carlos Gonzalez; Juan Carlos Rincón,RESUMEN Los desórdenes del desarrollo sexual se pueden presentar en diferentesanimales domésticos; aunque no son muy comunes. Se clasifican en tres grupos deanormalidades: del desarrollo cromosómico; del desarrollo gonadal y del sexo fenotípico; ypresentan diferentes subcategorías. El objetivo de este trabajo fue describir lascaracterísticas fenotípicas; cromosómicas y anatómicas de los órganos reproductores de unpaciente canino; aparentemente hembra; de 3 años de edad; con desorden del desarrollosexual; que presentaba una protuberancia a nivel vaginal con sangrado y presencia de pus;en la anamnesis reportan comportamiento de macho. Se realizó un examen general porsistemas; ecografía abdominal ventral; radiografía latero-lateral; cuadro hemático y cariotipocon bandas R-replicativas. Tras la evaluación se encontró un clítoris agrandado …,Revista de la Facultad de Medicina Veterinaria y de Zootecnia,2017,*
Predictive factors of pyelonephritis in infants and children,J Escribano; Z Ibars; JD Gonzalez; E Parada; G Fraga; M Samper; N Ferre; V Cardona,*,PEDIATRIC NEPHROLOGY,2017,*
Trends of heart failure hospitalization during the period of 2003-2013.,ML Gasso; Maria Lucia Fernandez; JJ Diaz; DA Figal; L Hernando Arizatela; JA Rodriguez; RM Ruiz; IA Garcia; R Rubio Paton; C Fernandez Pacual; J Abellan Huertas; G Clavel Ruiperez; P Ramos Ruiz; JC Gonzalez; S Wasniewski; M Merelo Nicolas,*,EUROPEAN JOURNAL OF HEART FAILURE,2017,*
Surgical robotics system,*,A surgical robotics system with robotic arms is configurable to perform a variety of surgicalprocedures. The surgical robotics system includes a table; column; base; and robotic armsthat are either column-mounted; rail-mounted; or mounted on a separate unit. In a column-mounted configuration; the column includes column rings that translate vertically and rotateabout the column. The robotic arms are attached to the column rings. In a rail-mountedconfiguration; the base includes base rails that translate along the base. The robotic armsare attached to the base rails. In both configurations; the robotic arms move independentlyfrom each other and include a multiple arm segments. Each arm segment provides anadditional degree of freedom to the robotic arm. Thus; the surgical robotics system mayposition the robotic arms into numerous configurations to access different parts of a …,*,2017,*
Random projection design for scalable implicit smoothing of randomly observed stochastic processes,Francois Belletti; Evan Sparks; Alexandre Bayen; Joseph Gonzalez,Abstract Sampling at random timestamps; long range dependencies; and scale hamperstandard meth-ods for multivariate time series analysis. In this paper we present a novelestimator for cross-covariance of randomly observed time series which unravels thedynamics of an unobserved stochastic process. We analyze the statistical properties of ourestimator without needing the assumption that observation timestamps are independentfrom the process of interest and show that our solution is not hindered by the issues affectingstandard estimators for cross-covariance. We implement and evaluate our statistically soundand scalable approach in the distributed setting using Apache Spark and demonstrate itsability to unravel causal dynamics on both simulations and high-frequency financial tradingdata.,Artificial Intelligence and Statistics,2017,*
Investigating Dialkyl Aryl Phosphates as Selective Butyrylcholinesterase Inhibitors,Jason P Schwans; Jeannette Gonzalez; Trina Tran; Jocelyn Ochoa; Kensaku Nakayama; Sean McCoy; Eric J Sorin,Abstract Cholinesterase inhibitors are currently the major drug type used to manage theprogression of Alzheimer's disease. Numerous types of inhibitors including drugs such astacrine and donepezil; and classes of compounds such as coumarins; organophosphates;and carbamates have been investigated for their ability to inhibit the two subfamilies ofcholinesterases: acetylcholinesterase (AChE) and butyrylcholinesterase (BChE). While therole of acetylcholinesterase-mediated ester hydrolysis in termination of cholinergictransmission is well understood–and acetylcholinesterase inhibitors have played importantroles in treatment of Alzehimer's disease and Huntington's disease—the biological role ofbutyrylcholinesterase is less well understood. However; recent studies have shown BChEactivity is found to increase in patients with Alzheimer's disease; while AChE activity …,The FASEB Journal,2017,*
Práctica de Laboratorio: Antropometría,Alicia Alonso Becerra; José Carlos Negrón González; Gabriela Nanuk Suárez Notó,En ausencia de la silla antropométrica se podrá utilizar una silla donde queden ambos piessobre el piso o una plataforma diseñada al efecto que puede ser de madera u otro material.Se puede utilizar un centímetro de costurera. Los cartabones sirven para delimitar lasdimensiones corporales. Por ejemplo: para medir la altura se coloca el cartabón sobre lacabeza del sujeto y se mantiene uno de los catetos pegado a la pared; se retira el sujetoprocediendo a la medición. Son diversas las tecnologías o dispositivos existentes para lacaptación de las dimensiones antropométricas y aunque históricamente la antropometría hasido unidimensional; registrada de forma manual; utilizando diferentes instrumentos talescomo: estadiómetro; antropómetro; compás antropométrico; cinta métrica; sillaantropométrica; entre otros; el desarrollo de las tecnologías ha permitido la creación de …,*,2017,*
Miofibroblastoma de mama en el varón: un desafío diagnóstico. A propósito de 2 casos,Raúl Sánchez Campos; Carlos Fuster Diana; Andrés García Vilanova; José Medrano González; Carla Navarro Moratalla,*,Revista de Senología y Patología Mamaria,2017,*
Diversification of the kinetic properties of yeast NADP‐glutamate‐dehydrogenase isozymes proceeds independently of their evolutionary origin,Carlos Campero‐Basaldua; Héctor Quezada; Lina Riego‐Ruíz; Dariel Márquez; Erendira Rojas; James González; Mohammed El‐Hafidi; Alicia González,Abstract In the yeast Saccharomyces cerevisiae; the ScGDH1 and ScGDH3 encodedglutamate dehydrogenases (NADP-GDHs) catalyze the synthesis of glutamate fromammonium and α-ketoglutarate (α-KG). Previous kinetic characterization showed that theseenzymes displayed different allosteric properties and respectively high or low rate of α-KGutilization. Accordingly; the coordinated action of ScGdh1 and ScGdh3; regulated balancedα-KG utilization for glutamate biosynthesis under either fermentative or respiratoryconditions; safeguarding energy provision. Here; we have addressed the question ofwhether there is a correlation between the regulation and kinetic properties of the NADP-GDH isozymes present in S. cerevisiae (ScGdh1 and ScGdh3); Kluyveromyces lactis(KlGdh1); and Lachancea kluyveri (LkGdh1) and their evolutionary history. Our results …,MicrobiologyOpen,2017,*
Female Breast Cancer in a Young Patient: Case Report,Noel el Zaragoza-Cruz; María Fernanda da Velasco-Espinoza; José González-Macouzet,ABSTRACT Nowadays breast cancer is the first cause of mortality caused by cancer inMexican women; making aside cervix cancer. The worldwide incidence is 1.67 million ofnew cases and 459.000 deaths every year. In Mexico there are 23.764 new cases and 6.591deaths every year; becoming a huge health problem. The mean age of diagnosis (58.2years) and death (58.8) are similar. Approximately 6.5% of the cases belong to womenbelow 40 years and 0.2% to women below 25 years old. We present the case of a 24 yearold women diagnosed with ductal infiltrating carcinoma with low clinical suspicion; since shehad no risk factors for this illness.,Revista Médica MD,2017,*
Cáncer de mama en una paciente joven: Reporte de caso,Jorge Alfonso Salinas-Cruz; Noel Zaragoza-Cruz; María Fernanda Velasco-Espinoza; José González-Macouzet,RESUMEN Actualmente; el cáncer de mama se sitúa como la primera causa de mortalidadpor cáncer en mujeres mexicanas; desplazando al cáncer cervicouterino. A nivel mundial sepresentan 1.67 millones de nuevos casos y 458;000 casos de defunción anuales; ennuestro país las cifras son de 23;764 nuevos casos y 6;591 defunciones anuales;representando un gran problema de salud pública; donde las edades promedio dediagnóstico (58.2) y defunción (58.8) son similares. Sólo alrededor del 6.5% corresponde apacientes menores de 40 años y el 0.2% a pacientes menores de 25 años. Se presenta elcaso de una mujer de 24 años de edad; diagnosticada con carcinoma ductal infiltrante; debaja sospecha clínica por no tener factores de riesgo para la enfermedad.,Revista Médica MD,2017,*
Efecto in vitro del extracto hidroalcohólico de Piper aduncum sobre la supervivencia de tripomastigotes de Trypanosoma cruzi,Lucía Avalos; Guillermo Delgado; Jensen González; Carlos Luján; Hermes Escalante,Resumen Se determinó el efecto “in vitro” del extracto hidroalcohólico de las hojas dematico; Piper aduncum; sobre los tripomastigotas de Trypanosoma cruzi C1 obtenidos pormetaciclogénesis a partir de epimastigotas. Los epimastigotes fueron cultivados en mediobifásico BHI/PYLB y la metaciclogénesis fue inducida en Grace's Insect Medium. Lasusceptibilidad de los tripomastigotes frente al extracto hidroalcohólico de las hojas dematico se evaluó enfrentando el extracto disuelto en DMSO; a las concentraciones de 0.5mg/mL; 0.96 mg/mL y 1.90 mg/mL con los tripomastigotas cultivados en medio GRACE'S. Lasupervivencia se midió mediante el recuento en hemocitómetro de flagelados móvilescomparados con el control (sin matico). Se observó inmovilidad en las tres concentracionesempleadas en proporción directa con la concentración: a mayor concentración mayor …,REVISTA REBIOL,2017,*
Stem Cell Features and Accumulation of Genetic Alterations Define Anaplastic Thyroid Carcinomas,Salvador Diaz-Cano; Juan Gonzalez; Hiba ElHassan,*,LABORATORY INVESTIGATION,2017,*
Los reptiles en la historia de la oftalmología española: excrementos de lagarto ocelado y leucoma corneal,JA González; José Ramón Vallejo Villalobos,Información del artículo Los reptiles en la historia de la oftalmología española:excrementos de lagarto ocelado y leucoma corneal.,Archivos de la Sociedad Española de Oftalmología,2017,*
Opportunistic screening for atrial fibrillation versus detecting symptomatic patients aged 65 years and older: A cluster-controlled clinical trial.,V Blanco González; LÁ de Torres Pérula; E Rioboó Martín; MÁ Adell Martínez; JM Rejano Parras; J Lama González; J Moruno Ruiz; R Alvarez Martín; JÁ García Fernández; J de Castroviejo Ruiz; A Villalobos Roldán; R Moral Ruiz,Abstract The goal of this study was to assess the effectiveness of opportunistic screeningthrough pulse palpation in the early detection of atrial fibrillation in subjects aged≥ 65 yearsversus detection through an active search for patients with symptoms and/or complicationsand sequelae associated. This was a cluster randomized controlled trial performed in 48primary care centers of the Spanish National Healthcare System. A total of 368 physiciansand nurses were randomized. The researchers in the experimental group (EG) performedopportunistic screening for auricular fibrillation; whereas the researchers in the control group(CG) actively searched for symptomatic patients. An ECG was performed on patients foundto have an irregular heartbeat to confirm the diagnosis of auricular fibrillation. A total of 5;465patients with a mean age of 75.61 years were recruited for the EG; and 1;525 patients …,Medicina clinica,2017,*
ESTUDIO EXPERIMENTAL Y ANÁLISIS ENERGÉTICO DE DESTILADORES SOLARES DE AGUA CON CONVECCIÓN NATURAL Y CONVECCIÓN FORZADA,MARGARITA CASTILLO TELLEZ; JORGE DE JESUS CHAN GONZALEZ; BEATRIZ CASTILLO TELLEZ; JUAN EDGAR ANDRADE DURAN,ENVÍO ARTÍCULOS. Buscador : googleplus; facebook; twitter; linkedin; linkedin. REVISTA DYNAENERGÍA REVISTA DYNA ENERGÍA. Saltar al menú; Saltar al contenido. Publicaciones DYNA:DYNA. DYNA Energía y Sostenibilidad. DYNA Management. DYNA New Technologies. Revista:La Revista y sus Órganos. Revista. Consejo de Redacción. Consejo Asesor o Científico.,DYNA Energía y Sostenibilidad,2017,*
ESTUDIO EXPERIMENTAL DEL PROCESO DE ABSORCIÓN POR BURBUJEO CON UN DISTRIBUIDOR INTERNO DE GAS; DENTRO DE UN INTERCAMBIADOR...,JORGE DE JESUS CHAN GONZALEZ; MARGARITA CASTILLO TELLEZ; BEATRIZ CASTILLO TELLEZ; JUAN EDGAR ANDRADE DURAN; ROBERTO BEST BROWN,ENVÍO ARTÍCULOS. Buscador : googleplus; facebook; twitter; linkedin; linkedin. REVISTADYNA ENERGÍA REVISTA DYNA ENERGÍA. Saltar al menú; Saltar al contenido.Publicaciones DYNA: DYNA. DYNA Energía y Sostenibilidad. DYNA Management. DYNANew Technologies. Revista: La Revista y sus Órganos. Revista. Consejo de Redacción.Consejo Asesor o Científico. Difusión e indexación. Misión; Visión y Valores. Colaborarcon DYNA. Enlaces de interés en Ingeniería. Asociaciones y Colegios.,DYNA Energía y Sostenibilidad,2017,*
Embolias sistémicas. La importancia de la ecocardiografía transesofágica,Alejandro Quijada Fumero; J Lorenzo González; Leydimar A Anmad Shihadeh Musa; Javier Poncela Mireles; Antonio Trugeda Padilla; Julio Hernández Afonso,Información del artículo Embolias sistémicas. La importancia de la ecocardiografía transesofágica.,Revista española de cardiología,2017,*
South-South: Discussing Latin America identity and art history,Magali Arriola; Cecilia Fajardo Hill; Julieta González; José Luis Blondet,Información del artículo South-South: Discussing Latin America identity and art history.,Frieze: Contemporary Art and Culture,2017,*
Síndrome de Twiddler,J Lorenzo González; Marcos Farráis Villalba; Julio Hernández Afonso,Información del artículo Síndrome de Twiddler.,Revista clínica española: publicación oficial de la Sociedad Española de Medicina Interna,2017,*
An Infrared Thermal Images Database and a New Technique for Thyroid Nodules Analysis.,JR González; C Damião; A Conci,Abstract Thyroid nodules diseases are a common health problem and thyroidal cancer isbecoming increasingly prevalent. They appear in the neck and bottom neck region;superficially over the trachea. Cancer tissues are characterized by higher temperatures thansurrounding tissues. Thermography is a diagnostic tool increasingly used to detect cancerand abnormalities. Artificial intelligence is an approach which can be applied to thyroidnodules classification; but is necessary to have a proper number of cases with provendiagnosis. In this paper; a new database that contain infrared thermal images; clinical andphysiological data is presented. The description of each nodule per patient; and theacquisition protocol (based on Dynamic Infrared Thermography approach) is considered aswell. A semi-automatic method for image registration was implemented to pre-process the …,Studies in health technology and informatics,2017,*
Cuidados centrados en el desarrollo en unidades de neonatología,Marina Párraga Espín; María José León Caro; Ana Campos Serrano; Airam Cabrera Rodríguez; Jesús Alberto Martín González; Isabel María Rodríguez Rodríguez,Las tasas de mortalidad neonatal han descendido desde 1999 tanto a nivel mundial; comoen Europa y España. Las principales causas de mortalidad se deben a problemasderivados de la prematuridad; el bajo peso; complicaciones en el parto e infeccionesadquiridas de forma precoz (Ministerio de Sanidad; Servicios Sociales e Igualdad; 2014).En España; concretamente; las defunciones se producen mayoritariamente por causasrespiratorias; neurológicas; sepsis y malformaciones congénitas. Los avances de laneonatología han permitido un aumento en la supervivencia de niños prematuros y/o conpatologías graves debido al uso de nuevas terapias farmacológicas ya mejores recursostecnológicos. En el 2010; el 7; 45% de los nacidos vivos correspondieron a nacimientospretérmino (MSSSI; 2014). Como consecuencia del aumento de la prematuridad; existe …,Salud y cuidados durante el desarrollo,2017,*
Factores de riesgo y medidas de prevención de UPP en pediatría,María José León Caro; Ana Campos Serrano; Airam Cabrera Rodríguez; Jesús Alberto Martín González; Isabel María Rodríguez Rodríguez; Marina Párraga Espín,Las úlceras por presión (UPP) se definen como lesiones de la piel y tejidos subyacentescausadas por un proceso isquémico que es producido por la presión; la fricción; elcizallamiento o un conjunto de los tres (Avilés y Sánchez Lorente; 2012; Quesada; 2006;Kottner; Doris; y Dassen; 2010). No existe acuerdo sobre la incidencia de las úlceras porpresión (UPP) en la población pediátrica; según los estudios esta incidencia varía del 029% al 6% en hospitalizaciones no críticas (Kottner; Hauss; Schlüer; y Dassen; 2013;Bernabe; 2012). Tanto el riesgo como la incidencia aumenta hasta un 2550% en lasunidades de cuidados intensivos (UCIP y UCIN); en gran medida debido a las nuevastécnicas de tratamiento que implican una limitación grande en los cambios posturales comoson la ventilación de alta frecuencia (VAFO); la membrana de oxigenación extracorpórea …,Salud y cuidados durante el desarrollo,2017,*
In vitro comparison of cytocompatibility between fibroin and polypropylene biomaterials,Alejandro Arboleda; Julián González; Manuel Franco; Liliana Valladares,Abstract This study evaluates the growth of HeLa cells in vitro on fibroin and polypropylene.In order to determine cell proliferation in culture with these biomaterials; the number ofcells/sample was obtained by metabolic reduction of 3-(4; 5-dimetiltiazol-2-ilo)-2; 5-difeniltetrazol Bromide; MTT assay; using direct and indirect evidence of cytotoxicity. Fordirect and indirect testing of cytotoxicity in fibroin and polypropylene materials; a statisticaldifference (p< 0.005) was found in the average number of living cells in favor to the fibroinsamples; regardless of the cytotoxicity test (ie; direct or indirect); suggesting that the fibroinmaterial allows for greater cell growth. The in vitro methods showed that fibroin material hasbetter cell behavior in terms of viability; compared with polypropylene.,Revista Facultad de Ingeniería,2017,*
Avaluació de les aportacions nutricionals en els lactants amb bronquiolitis aguda greu,Ana Serrano Llop; Carmina Guitart; Mònica Balaguer; Jose Carlos Flores González; I Jordán García,Fonament. La bronquiolitis és la causa més freqüent d'infecció de les vies respiratòries baixesen els lactants; i d'ingrés hospitalari en menors d'un any. Segons la literatura; entre el 3 il'11% dels pacients haurà d'ingressar a una unitat de cures intensives pediàtriques (UCIP); iveurà compromesa la ingesta oral; tenint en compte la gravetat clínica del pacient. En la literaturas'ha demostrat que la nutrició enteral (NE) precoç és beneficiosa i que un balanç hídric i ingestacalòrica adequats en milloren l'evolució. Objectiu. Conèixer el tipus d'alimentació i l'aportaciócalòrica que reben els pacients amb bronquiolitis aguda ingressats en una UCIP; així com elbalanç de líquids … Mètode. Estudi prospectiu; descriptiu i observacional dels pacients ambdiagnòstic de bronquiolitis aguda que van ingressar a la UCIP; entre l'1 d'octubre de 2014 i el15 de maig de 2015. Entre altres variables; es van analitzar el tipus d'alimentació; la via …,Pediatria catalana: butlletí de la Societat Catalana de Pediatria,2017,*
A comprehensive reanalysis of publicly available GWAS datasets reveals an X chromosome rare regulatory variant associated with high risk for type 2 diabetes.,Sílvia Bonàs-Guarch; Marta Guindo-Martínez; Irene Miguel-Escalada; Niels Grarup; David Sebastian; Elias Rodriguez-Fos; Friman Sánchez; Mercè Planas-Fèlix; Paula Cortes-Sánchez; Santi González; Pascal Timshel; Tune H Pers; Claire C Morgan; Ignasi Moran; Juan R González; Ehm A Andersson; Carlos Díaz; Rosa M Badia; Miriam Udler; Jason Flannick; Torben Jørgensen; Allan Linneberg; Marit E Jørgensen; Daniel R Witte; Cramer Christensen; Ivan Brandslund; Emil V Appel; Robert A Scott; Jian’an Luan; Claudia Langenberg; Nicholas J Wareham; Oluf Pedersen; Antonio Zorzano; Jose C Florez; Torben Hansen; Jorge Ferrer; Josep M Mercader; David Torrents; InterAct Consortium; SIGMA T2D Consortium,The reanalysis of publicly available GWAS data represents a powerful and cost-effectiveopportunity to gain insights into the genetics and pathophysiology of complex diseases. Wedemonstrate this by gathering and reanalyzing public type 2 diabetes (T2D) GWAS data for70;127 subjects; using an innovative imputation and association strategy based on multiplereference panels (1000G and UK10K). This approach led us replicate and fine map 50known T2D loci; and identify seven novel associated regions: five driven by commonvariants in or near LYPLAL1; NEUROG3; CAMKK2; ABO and GIP genes; one by a lowfrequency variant near EHMT2; and one driven by a rare variant in chromosome Xq23;associated with a 2.7-fold increased risk for T2D in males; and located within an activeenhancer associated with the expression of Angiotensin II Receptor type 2 gene (AGTR2) …,bioRxiv,2017,*
A Proposal to Manage Diversity in Robot Coordination,Jonás González; Emilio Castán,Abstract—The paper present a way to manage and exploit the different capabilities of a teamof mobile robots in a soccer scenario. To do this; each robot represents information by a setof data called “degrees of situation”. In our approach the robots have different automaticcontrollers to generate dynamical diversity inside the group. Here; dynamic means dynamictemporal evolution of continuous variables of the controlled system. Therefore; a multi-robotsystem can be considered as a team of heterogeneous robots with different capabilities thatwork together to fulfill some cooperative tasks. In particular; this paper is related to studiesabout how the team-work performance improves by the “degrees of situation” managementas a coordination strategy. Result and conclusions are shown; emphasizing contributions ofthe approach in the improvement of the cooperative team-work.,Proceedings of the World Congress on Engineering,2017,*
Intelligent Ecosystems to Increase Urban Traffic Quality.,Jonás González; Emilio Castán,Abstract—An intelligent ecosystem is the representation of different elements by means ofwhich; the environment proactively works for the user. In this sense; the paper presents anovel paradigm to introduce the advantages of ubiquitous computing in urban traffic controlas a methodology to include the benefits of considering physical elements implicated in theenvironment. This promising idea arises from previous results in the literature; whereubiquitous computing achieves significant and promising results in diverse scenariosproviding solutions without the user's interaction. Some works in the state-of-the-art; clearlystate that traditional traffic light signals are not capable of offering higher service levels whenthey should controlling the vehicular mobility because of different constraints. In this sense;the paper proposes an adaptation of the main ideas of ubiquitous computing as a …,Proceedings of the World Congress on Engineering,2017,*
Intervención enfermera en el autismo infantil,Ana Campos Serrano; Airam Cabrera Rodríguez; Jesús Alberto Martín González; Isabel María Rodríguez Rodríguez; Marina Párraga Espín; María José León Caro,El autismo o Trastorno del Espectro Autista se clasifica dentro de los TrastornosGeneralizados del Desarrollo (TGD). Las características de los niños con Trastorno delEspectro Autista (TEA) son: incapacidad de establecer relaciones sociales que seencuentran dentro de la normalidad; tienen un comportamiento compulsivo y tienentendencia a realizar conductas rituales. Son niños que prefieren la soledad; desarrollan ellenguaje de forma más tardía que otros niños; tienen capacidad reducida para mantener eljuego intuitivo o simbólico ya que se preocupa más por el orden y la rutina. Son niños; cuyaexpresión de sentimientos y emociones tanto propias como ajenas se encuentranreducidas; por lo que se hace muy complicado mantener relaciones sociales estables o coniguales; si no se conocen todos estos síntomas y no existe ninguna intervención que …,Calidad de vida; cuidadores e intervención para la mejora de la salud,2017,*
Situación actual de la prestación de los cuidados paliativos pediátricos en España,Jesús Alberto Martín González; Isabel María Rodríguez Rodríguez; Marina Párraga; Airam Cabrera Rodríguez,Como se refleja en la Estrategia en Cuidados Paliativos del Sistema Nacional de Salud; losCuidados Paliativos Pediátricos (CPP); son “cuidados activos totales del cuerpo; la mente yel espíritu del niño incluyendo también el apoyo a la familia. Comienzan cuando sediagnostica una enfermedad amenazante para la vida y continúan independientemente desi el niño recibe o no tratamiento para la propia enfermedad”(Grupo de trabajo en el senodel Comité de Seguimiento y Evaluación de la Estrategia en Cuidados PaliativosPediátricos del Sistema Nacional de Salud; 2014). La primera referencia histórica sobre losCuidados Paliativos surge en Reino Unido en el año 1967 de la mano de Cicely Saunders;fundadora del movimiento “Hospice”; a través de la inauguración del St Christopher'sHospice (Cía et al.; 2007; Sociedad Española de Cuidados Paliativos; 2012). Balfour …,Calidad de vida; cuidadores e intervención para la mejora de la salud,2017,*
Encendiendo las luces del conocimiento con lightbot 1.0.: la construcción del conocimiento en la clase de computación,Jorge González; Valeria Paparoni; Leonardo Vallejos,El presente trabajo consiste en una secuencia didáctica elaborada para alumnos quecursan el primer año del ciclo básico de la Educación Secundaria; con la finalidad de quelos mismos puedan comenzar a construir el sentido de la programación mediante laaplicación “Lightbot 1.0”. En otras palabras; el principal objetivo de esta secuencia espermitir al alumno la construcción de significados de la programación; desarrollando a lavez habilidades del pensamiento computacional; tales como el razonamiento lógico quesubyace en la tarea de programar. Para alcanzar dicho objetivo proponemos una serie desituaciones que las abordaremos en tres fases.,XII Congreso de Tecnología en Educación y Educación en Tecnología (TE&ET; La Matanza 2017).,2017,*
Mons. Vicente Ciliberto: sacerdote y maestro,Jorge González,Va a ser difícil imaginar el Seminario San José de La Plata sin Mons. Vicente Ciliberto. Paravarias generaciones de seminaristas; la genialidad de sus clases y su original figurasacerdotal; han dejado una huella imborrable. Muchos hemos sido beneficiarios de sus enseñanzasy búsquedas; de su paternidad y de su amistad. Hemos sido también testigos de susdolencias; de sus luchas y angustias; de su tenacidad y generosidad … De todo esto me hanpedido dar testimonio … Chili fue un gran maestro. Enseñaba con alma y vida. Enseñaba apensar. Con sólido fundamento filosófico y teológico; y con suma claridad; siempre se preocupópor generar la pasión por la verdad y el saber. De una memoria prodigiosa y trabajada no sinfatiga; siempre sorprendía con extensas citas de la Summa en latín; o en alemán; en el casode sus autores germanos predilectos … Como la mayoría de los grandes sacerdotes …,Dios y el Hombre,2017,*
La certificación de la huella de carbono: una herramienta estratégica para las empresas,José Magro González; Alejandro Rodríguez Moreno,Resumen Desde la aprobación del Protocolo de Kioto en 1997; y muy especialmente desdesu entrada en vigor en 2005; las empresas; independientemente de su tamaño ylocalización geográfica; han ido incorporando la variable carbono a su gestión. Términoscomo derechos de emisión; compensaciones; huella de carbono; cambios tecnológicos;mercados de emisiones o aumento de eficiencia han ido incorporándose al vocabularioempresarial ya los conceptos asociados a la reducción de las emisiones de dióxido decarbono y del resto de gases de efecto invernadero.,Industria química,2017,*
El empleo de de repente como introductor de la complicación en narraciones de experiencia personal de hablantes de Santiago de Chile,Silvana Guerrero; Javier González,Situated within the variationist sociolinguistic framework; in this paper we analyze the use ofde repente as a marker that introduces complication or climax in a sample of 300 personalexperience narratives (Labov y Waletzky 1967 y Labov 1972) of Santiago speakers. First;we establish the frequency of use of this particle. Then; we correlate the speakers'sociodemographic factors with the use of this marker; and finally; we describe thefunctionality of this particle within the narratives that make up the sample. Our hypothesiswas that the sociodemographic characteristics of Santiago Spanish speakers would becorrelated with the use of de repente as a phrase that introduces complication or climaxwithin the narrative. The data analysis shows that de repente was used a total of 100 times;of which 95 (95%) function in this manner; or as introducing the complicated action of the …,Lexis,2017,*
Virulence traits and different nle profiles in cattle and human verotoxin-producing Escherichia coli O157: H7 strains from Argentina,Juliana González; Andrea Mariel Sanso; Jimena Soledad Cadona; Ana Victoria Bustamante,Abstract Verotoxin-producing E. coli (VTEC) O157: H7 is the dominant serotype isolatedfrom patients with HUS and; Argentina has the highest rate of HUS in the world. Moleculartyping had allowed to identify subpopulations related to the origin and virulence of O157: H7strains. Our aim was to perform a genetic characterization of 43 O157: H7 strains isolated inArgentine mostly from cattle and humans in order to establish the potential public health risk.For it; we used a combination of molecular subtyping methods in order to identify clade8_rhsA (C3468G); LSPA-6 and virulence profiles and; a cytotoxicity assay on Vero cell. Allisolates carried the clade 8 SNP variant and 98% of them belonged to lineage I/II (2%lineage II). Isolates were grouped into eleven nle profiles; 46% were positive for all nlegenes; while the remaining isolates; except two; showed incomplete OI-71; particularly …,Microbial pathogenesis,2017,*
Safe procedure development to manage hazardous drugs in the workplace,Marisa Gaspar Carreño; Rubén Achau Muñoz; Fátima Torrico Martín; Juan José Agún González; José Cristobal Sánchez Santos; Ana Cristina Cercos Lletí; P Ramos Orozco,Objetivo: Desarrollar un procedimiento de trabajo seguro para los trabajadores del HospitalIntermutual de Levante (HIL) en las distintas áreas de actuación relacionadas con lamanipulación de medicamentos peligrosos (MP). Métodos: El procedimiento se desarrollóen seis fases: 1) definición de medicamento peligroso; 2) definición e identificación deprocesos y elaboración de recomendaciones generales sobre selección y manejo de MP; 3)detección; selección y establecimiento de recomendaciones específicas para el manejodurante la preparación y la administración de los MP incluidos en la GFT del hospital; 4)categorización del riesgo durante la preparación/administración y desarrollo de un sistemade identificación; 5) información y formación a los profesionales; 6) implantación de lasmedidas de identificación y las pautas de actuación. Resultados: Se detectaron seis …,Farmacia hospitalaria: órgano oficial de expresión científica de la Sociedad Española de Farmacia Hospitalaria,2017,*
